config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
79,st7x4_rsi14>40_adx14>30,0.2533332771321697,0.9886896947007622,12,0.15640079477717855,7,0.2716883116883117
80,st7x4_rsi14>50_adxnone,0.14517456283316488,0.9275413459300692,32,0.5151859210899802,20,0.5859740259740259
81,st7x4_rsi14>50_adx7>20,0.1920769922763481,0.9343264610712516,32,0.5129151291512916,20,0.5854545454545454
82,st7x4_rsi14>50_adx7>30,0.30018253778563553,0.7314523783322191,30,0.4904910587567414,20,0.5594805194805195
83,st7x4_rsi14>50_adx14>20,0.0872485332663453,0.9592078730642359,28,0.42605733749645186,15,0.45246753246753246
84,st7x4_rsi14>50_adx14>30,0.2533332771321697,0.9886896947007622,12,0.15640079477717855,7,0.2716883116883117
85,st7x4_rsi14>60_adxnone,0.23874613782747756,0.7982629484767496,31,0.5007096224808402,20,0.5750649350649351
86,st7x4_rsi14>60_adx7>20,0.22247528558429086,0.7982629484767496,31,0.5004257734885041,20,0.5750649350649351
87,st7x4_rsi14>60_adx7>30,0.27785801391047626,0.6833274806557361,30,0.4893556627873971,20,0.5579220779220779
88,st7x4_rsi14>60_adx14>20,0.044497842679340316,0.902639843990902,28,0.4235026965654272,15,0.44935064935064933
89,st7x4_rsi14>60_adx14>30,0.2533332771321697,0.9886896947007622,12,0.15640079477717855,7,0.2716883116883117
90,st7x4_rsi28>40_adxnone,0.14517456283316488,0.9275413459300692,32,0.5151859210899802,20,0.5859740259740259
91,st7x4_rsi28>40_adx7>20,0.2359692627842893,0.9343264610712516,32,0.5137666761282997,20,0.5854545454545454
92,st7x4_rsi28>40_adx7>30,0.27340134345845835,0.7314523783322191,31,0.4907749077490775,20,0.5594805194805195
93,st7x4_rsi28>40_adx14>20,0.0872485332663453,0.9592078730642359,28,0.42605733749645186,15,0.45246753246753246
94,st7x4_rsi28>40_adx14>30,0.2533332771321697,0.9886896947007622,12,0.15640079477717855,7,0.2716883116883117
95,st7x4_rsi28>50_adxnone,0.14517456283316488,0.8840708083520341,32,0.5151859210899802,20,0.584935064935065
96,st7x4_rsi28>50_adx7>20,0.1920769922763481,0.8907029033759908,32,0.5129151291512916,20,0.5844155844155844
97,st7x4_rsi28>50_adx7>30,0.30018253778563553,0.7314523783322191,30,0.4904910587567414,20,0.5594805194805195
98,st7x4_rsi28>50_adx14>20,0.0872485332663453,0.9150231816961123,28,0.42605733749645186,15,0.4514285714285714
99,st7x4_rsi28>50_adx14>30,0.2533332771321697,0.9886896947007622,12,0.15640079477717855,7,0.2716883116883117
100,st7x4_rsi28>60_adxnone,-0.06450829590195095,0.4070887841157367,24,0.32018166335509507,14,0.4124675324675325
101,st7x4_rsi28>60_adx7>20,-0.0690778826677364,0.4070887841157367,24,0.319897814362759,14,0.4124675324675325
102,st7x4_rsi28>60_adx7>30,-0.1006046739692652,0.619440773060874,24,0.2974737439682089,13,0.4025974025974026
103,st7x4_rsi28>60_adx14>20,-0.16473390459560433,0.716969780731364,24,0.28810672722111835,12,0.3901298701298701
104,st7x4_rsi28>60_adx14>30,0.1804955899119376,0.969947450929955,12,0.15271075787680954,7,0.27116883116883117
105,st10x2_rsinone_adxnone,0.16175684406865587,0.3545514371568732,88,0.5782003973885893,58,0.5449350649350649
106,st10x2_rsinone_adx7>20,0.055123951621901535,0.2731745871100668,88,0.5708203235878513,58,0.5225974025974026
107,st10x2_rsinone_adx7>30,0.005959721351143754,0.07268764825981222,68,0.4294635254044848,41,0.37506493506493505
108,st10x2_rsinone_adx14>20,0.06355270950780545,0.0648120524497291,65,0.39909168322452454,39,0.358961038961039
109,st10x2_rsinone_adx14>30,0.24275054540775898,0.4266208839028345,24,0.19159806982685212,14,0.18857142857142858
110,st10x2_rsi14>40_adxnone,0.16175684406865587,0.7539751159949615,88,0.5782003973885893,57,0.5428571428571428
111,st10x2_rsi14>40_adx7>20,0.055123951621901535,0.6486022478374114,88,0.5708203235878513,57,0.5205194805194805
112,st10x2_rsi14>40_adx7>30,0.005959721351143754,0.3889966749671434,68,0.4294635254044848,40,0.372987012987013
113,st10x2_rsi14>40_adx14>20,0.06355270950780545,0.3787987609598922,65,0.39909168322452454,38,0.35688311688311686
114,st10x2_rsi14>40_adx14>30,0.24275054540775898,0.8472960580783879,24,0.19159806982685212,13,0.1864935064935065
115,st10x2_rsi14>50_adxnone,0.08633823640195804,0.608491245071731,88,0.5495316491626455,55,0.5044155844155844
116,st10x2_rsi14>50_adx7>20,0.06107646458057725,0.3342795588596177,86,0.5381776894692024,55,0.4722077922077922
117,st10x2_rsi14>50_adx7>30,-0.06550178844068921,0.05178383946883769,65,0.378654555776327,39,0.3392207792207792
118,st10x2_rsi14>50_adx14>20,-0.14193587171270017,0.0836710433390564,65,0.3698552370139086,37,0.3225974025974026
119,st10x2_rsi14>50_adx14>30,0.3011617814805845,0.46284019415575295,19,0.13227363042861198,11,0.14077922077922078
120,st10x2_rsi14>60_adxnone,0.26910658410414623,0.3318357579899851,61,0.3919954584161226,41,0.37662337662337664
121,st10x2_rsi14>60_adx7>20,0.28028563418276864,0.26012750298453513,60,0.3874538745387454,41,0.3651948051948052
122,st10x2_rsi14>60_adx7>30,0.09966151657959665,0.1156724351416043,51,0.31535623048538175,35,0.30753246753246755
123,st10x2_rsi14>60_adx14>20,-0.24055806578961858,0.021787455034874448,48,0.2577348850411581,32,0.27636363636363637
124,st10x2_rsi14>60_adx14>30,0.550130685155563,0.3593179931074879,13,0.10843031507238149,10,0.11792207792207793
125,st10x2_rsi28>40_adxnone,0.16175684406865587,0.5711307941146013,88,0.5782003973885893,57,0.5402597402597402
126,st10x2_rsi28>40_adx7>20,0.055123951621901535,0.47674259184378465,88,0.5708203235878513,57,0.5179220779220779
127,st10x2_rsi28>40_adx7>30,0.005959721351143754,0.24419977744424437,68,0.4294635254044848,40,0.3703896103896104
128,st10x2_rsi28>40_adx14>20,0.06355270950780545,0.2350649518777823,65,0.39909168322452454,38,0.35428571428571426
129,st10x2_rsi28>40_adx14>30,0.24275054540775898,0.654723431493544,24,0.19159806982685212,13,0.1838961038961039
130,st10x2_rsi28>50_adxnone,0.1625109553694588,0.37900764540112575,82,0.5202952029520295,54,0.4753246753246753
131,st10x2_rsi28>50_adx7>20,0.12146694327920993,0.2156092102507714,81,0.5134828271359637,54,0.45246753246753246
132,st10x2_rsi28>50_adx7>30,0.07570824688936306,0.03329247056245754,61,0.36900369003690037,38,0.3225974025974026
133,st10x2_rsi28>50_adx14>20,-0.21853656311108016,0.01505100271658999,59,0.32160090831677546,36,0.30337662337662336
134,st10x2_rsi28>50_adx14>30,0.4374080495015702,0.3593179931074879,16,0.1220550667045132,10,0.11792207792207793
135,st10x2_rsi28>60_adxnone,0.21021102634991085,-0.16205251039841673,35,0.2117513482827136,30,0.2348051948051948
136,st10x2_rsi28>60_adx7>20,0.20052192212918163,-0.12086090360342039,35,0.21089980130570538,29,0.22545454545454546
137,st10x2_rsi28>60_adx7>30,0.2259341971437867,-0.19594392224162194,31,0.1944365597502129,27,0.20675324675324674
138,st10x2_rsi28>60_adx14>20,0.17043683974375146,-0.1514572080376727,31,0.18279875106443372,27,0.21142857142857144
139,st10x2_rsi28>60_adx14>30,0.4600445635661057,0.346507211588001,13,0.1047402781720125,10,0.1174025974025974
140,st10x3_rsinone_adxnone,0.346985485071601,1.38895632378183,50,0.551234743116662,26,0.5163636363636364
141,st10x3_rsinone_adx7>20,0.3151271553750059,1.1884926613165656,50,0.5398807834232189,26,0.5111688311688312
142,st10x3_rsinone_adx7>30,0.19552426613765506,1.0397618145989314,47,0.4797047970479705,26,0.4701298701298701
143,st10x3_rsinone_adx14>20,-0.2342523251593297,0.8894113534600765,42,0.3797899517456713,19,0.37922077922077924
