date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,JNJ,XOM,PG,KO,WMT,DIS,INTC,CSCO,BA,GE,PFE,T,SPY,QQQ
2014-06-24,0.0,0.0,-0.009412011563928013,-0.0030472557665709443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037482736243310555,0.0,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.010118432603799299,0.023387000709408357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060194294833090245,0.0,0.0,0.0,0.0
2014-06-26,0.0,0.0,-0.00534446737824501,-0.0019796226373924863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042876979265244475,-0.004920629503010421,0.0,0.0,0.0,0.0
2014-06-27,0.0,0.0,-0.0034388378789399487,0.0015731416358921724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004061763237429794,0.0053252989764038805,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0006470070546686912,-0.0017414930274856077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010191547585357452,-0.005675484833630895,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0234311767104034,0.011664633488081444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007231107373889767,0.004566216987169858,0.0,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.001383959701627413,-0.001200437595247017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004135892346119441,0.0079545935224834,0.0,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.013940234460910528,0.0038932371968094515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00697391058714425,0.009395156798993609,0.0,0.0,0.0,0.0
2014-07-07,0.0,0.0,-0.011674449633088724,-0.003911578749701383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004513286985829534,-0.004095632951508277,0.0,0.0,0.0,0.0
2014-07-08,0.0,0.0,-0.029200990460340304,-0.02092233824231704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017817087150160393,-0.014205345735384456,0.0,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.019023536002007235,0.00857532560364227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018962769342024677,0.0,0.0,0.0,0.0
2014-07-10,0.0,0.0,-0.006212741183028947,-0.005691139293986125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045592051571485825,0.0,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.055745277055302855,0.011395708187332154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010253128125497168,0.013358761720329682,0.0,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.026343229104973,0.012972014643569896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011164230248431828,0.004143168089795424,0.0,0.0,0.0,0.0
2014-07-15,0.0,0.0,-0.0024766758841939795,-0.002019268722739387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00324276079771324,-0.001875507222911299,0.0,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.004119171296738777,-0.004114240564502936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013013242021932991,0.015407728285902644,0.0,0.0,0.0,0.0
2014-07-17,0.0,0.0,-0.009693768452485929,-0.016592760593158618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012086038143451217,-0.015173932457567818,0.0,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.017619583375950265,0.04182019898916156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013981577102206488,-0.005637022587125173,0.0,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.003066988426043471,-0.011022858352041198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005170743669661526,-0.01814061695870728,0.0,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0030019426580283337,0.008572271380356211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011223769637210834,0.0015395017971837621,0.0,0.0,0.0,0.0
2014-07-23,0.0,0.0,-0.007482553500273381,0.0026840920395756473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023354472162136153,-0.004227195393273098,0.0,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0013123606994784875,-0.00360219233005199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018230606930116355,0.001157818971270208,0.0,0.0,0.0,0.0
2014-07-25,0.0,0.0,-0.09648361949147444,-0.008175728737980226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009646378684047607,-0.005782619900549513,0.0,0.0,0.0,0.0
2014-07-28,0.0,0.0,-0.011110786688719121,0.0015718079809674546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001136418105567083,-0.007755323758487975,0.0,0.0,0.0,0.0
2014-07-29,0.0,0.0,-0.0012796219138705434,-0.008463938194787524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00601320551030593,-0.005470674004017018,0.0,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.007843732833862305,0.0025086755228038715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024521337785465835,0.007465817736003855,0.0,0.0,0.0,0.0
2014-07-31,0.0,0.0,-0.029518454637735614,-0.026686120850059836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006571284370877006,0.0,0.0,0.0,0.0,-0.01480079177584448,-0.019111051061064366,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,-0.01894630550607601,-0.010266423466794294,0.0,0.0,0.0,0.0,0.0,0.0,0.0045473378659798835,2.220446049250313e-16,0.002500484095061706,0.0,0.0,0.0,-0.0008301784938711254,0.00795260238690032,0.0,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.021461616952879625,0.015114958884774099,0.0,0.0,0.0,0.0,0.0,0.0,-0.005398742323648675,0.0028000173851485677,0.0,0.0,0.0,0.0,-0.0037381372492300002,-0.003155897967529131,0.0,0.0,0.0,0.0
2014-08-05,0.0,0.0,-0.004240376889416919,-0.015680111259391727,0.0,0.0,0.0,0.0,0.0,0.0,0.0023985350221520374,-0.005583831802063011,-0.002719076286222033,0.0,0.0,0.0,0.011173246035310447,-0.009893431952466725,0.0,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.00502688224412462,0.002355656649957627,0.0,0.0,0.0,0.0,0.0,0.0,0.021156176871376164,0.0188867836313118,0.018391138726769674,0.0,0.0,0.0,-0.01825129447689855,0.016786828206761806,0.0,0.0,0.0,0.0
2014-08-07,0.0,0.0,-0.007773407297958612,-0.004665048661485871,0.0,0.0,0.0,0.0,0.0,0.0,-0.011715386230089386,-0.014278839416178468,-0.0033694938964735632,0.0,0.0,0.0,0.012675471033632535,0.0023586436538942657,-0.014564642928284577,0.0,0.0,0.0
2014-08-08,0.0,0.0,0.017177711977806265,0.010720170200557266,0.0,0.0,0.0,0.0,0.0,0.0,0.010107197304747517,0.0025416095224664037,0.009736220997838219,0.0,0.0,0.0,0.006592043525439184,0.006274443625538195,0.01069911341079588,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.004829541554792538,-0.0011937331243185856,0.0,0.0,0.0,0.0,0.0,0.0,0.006547092150986922,0.0030420154468095983,-0.004151599363202196,0.0,0.0,0.0,0.0014094500359127515,0.005066221041268859,-0.0031759118262757458,0.0,0.0,0.0
2014-08-12,0.0,0.0,0.003109949513651067,-0.00888707904472874,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007362231424938859,0.0027799925437193007,-0.0018827879512709478,0.0,0.0,0.0,-0.0027318413570944777,-0.006979164376866187,-0.006017590489415636,0.0,0.0,0.0
2014-08-13,0.0,0.0,0.021796290955850894,0.02174380854921032,0.0,0.0,0.0,0.0,0.0,0.0,0.0007367655663546024,0.006552112521154729,-0.002559729835693414,0.0,0.0,0.0,0.01253416599716628,0.0085900328490498,0.004629549106629494,0.0,0.0,0.0
2014-08-14,0.0,0.0,0.021239451650685748,0.00015382641055206037,0.0,0.0,0.0,0.0,0.0,0.0,0.005768545685865378,0.006008970420638526,0.004862897617166739,0.0,0.0,0.0,0.017461907902828866,0.0019359206936113704,0.01843334150482301,0.0,0.0,0.0
2014-08-15,0.0,0.0,0.0012604609096842356,-0.0016077163005161488,0.0,0.0,0.0,0.0,0.0,0.0,-0.002074414494080634,0.01742201098684748,-0.006586715179979996,0.0,0.0,0.0,-0.007654510834517403,-0.009273656103836792,-0.0031327408785203348,0.0,0.0,0.0
2014-08-18,0.0,0.0,0.002697603794230785,0.015401545452296439,0.0,0.0,0.0,0.0,0.0,0.0,0.008070508024221823,0.011496761853823756,0.007983675894182252,0.0,0.0,0.0,0.014777467430848068,0.016770731567609776,0.006983510809632998,0.0,0.0,0.0
2014-08-19,0.0,0.0,0.0017936022144013908,0.007440343342285383,0.0,0.0,0.0,0.0,0.0,0.0,0.0030326297874172514,-0.0021762897980450724,0.005235685912145627,0.0,0.0,0.0,0.00480097104759003,-0.0007673123060329967,0.003467598603881683,0.0,0.0,0.0
2014-08-20,0.0,0.0,0.0019395048417618632,-0.002847084567988989,0.0,0.0,0.0,0.0,0.0,0.0,0.001450705507556993,-0.00024264545218644074,0.0010686522784197905,0.0,0.0,0.0,0.014094589617948072,0.011900465356358136,-0.0017279251526202133,0.0,0.0,0.0
2014-08-21,0.0,0.0,-0.008547226051095258,-0.005021605710815336,0.0,0.0,0.0,0.0,0.0,0.0,0.005675833481185055,0.0038787373881508103,0.00787039652345256,0.0,0.0,0.0,0.0011778541916271923,0.002655361527331257,-0.0024232120255932577,0.0,0.0,0.0
2014-08-22,0.0,0.0,-0.003965034634897946,0.00020261903136797876,0.0,0.0,0.0,0.0,0.0,0.0,0.00132065463822717,-0.007003145391475951,0.002382719203503081,0.0,0.0,0.0,-0.00031379833199662865,-0.010594036814461472,0.0034703589054148054,0.0,0.0,0.0
2014-08-25,0.0,0.0,0.00732832798366112,-0.003324696635080282,0.0,0.0,0.0,0.0,0.0,0.0,0.0017986572537320722,0.00705253532171235,-0.0005286116974619892,0.0,0.0,0.0,0.006825604013914521,0.0019120122266351736,-0.00034608199645336235,0.0,0.0,0.0
2014-08-26,0.0,0.0,0.023381780132647467,-0.004148671667999926,0.0,0.0,0.0,0.0,0.0,0.0,0.0003383205380049219,0.0045884442575716555,-0.0022455708421842413,0.0,0.0,0.0,0.002104097695221574,-0.007251737400713498,0.010376903611362343,0.0,0.0,0.0
2014-08-27,0.0,0.0,0.0039493941881521,-0.00870566830337749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.004369438327188835,0.0,0.0,0.0,-0.0031105962565183276,0.004613396630914979,0.0095856175446003,0.0,0.0,0.0
2014-08-28,0.0,0.0,-0.009208050725090344,-0.00459688814346737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007215845400880827,0.0006592957595317195,0.0,0.0,0.0,-0.008502330884675446,-0.004592210940433827,-0.003729871763303194,0.0,0.0,0.0
2014-08-29,0.0,0.0,-0.002882170928779293,0.0035152821837975967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021609808403890707,-0.005270044255576534,0.0,0.0,0.0,-0.0024387088882896757,-0.001153660008869073,0.00034031722459992864,0.0,0.0,0.0
2014-09-02,0.0,0.0,0.009851334367718012,0.010766603373900674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019170865421046512,0.003311381672134628,0.0,0.0,0.0,-0.01040995183728799,-0.005003673744537918,-0.004423426631772531,0.0,0.0,0.0
2014-09-03,0.0,0.0,-0.009871997393732013,0.0015119919786115155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033622835759454794,0.0034319578949313367,0.0,0.0,0.0,0.0036657247775935264,0.0038683300321444847,0.004784909175399532,0.0,0.0,0.0
2014-09-04,0.0,0.0,0.020501465001223185,0.006140547136526786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021540913276218987,0.007236424599164959,0.0,0.0,0.0,-0.00381131832028625,0.00038510044685002853,-0.0010206032183783798,0.0,0.0,0.0
2014-09-05,0.0,0.0,0.0012429329689513935,0.007822755200767473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007165314917657595,0.012408206710857517,0.0,0.0,0.0,-0.006137510989313477,0.005393068222206754,0.009533398710049434,0.0,0.0,0.0
2014-09-08,0.0,0.0,-0.011663471416312299,0.006440424734457162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014339571756177838,-0.005402731003012862,0.0,0.0,0.0,0.02638544465630943,-0.0007660660859190038,-0.008431373154607624,0.0,0.0,0.0
2014-09-09,0.0,0.0,-0.03677638145990769,-0.016056180276567966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038295327964645853,0.0,0.0,0.0,0.0,0.0017972991288899287,-0.006901631221044036,-0.0057822646224454655,0.0,0.0,0.0
2014-09-10,0.0,0.0,0.004791537630211673,0.002449214688704515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005483574027251414,0.0,0.0,0.0,0.0,7.767297514948979e-05,0.001930173664947965,0.0071842641455139855,0.0,0.0,0.0
2014-09-11,0.0,0.0,-0.0024447313299678086,-0.0038925300374476057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020308169121818764,0.0,0.0,0.0,0.0,-0.004523295361155366,0.0026973159605843122,0.006453656115599227,0.0,0.0,0.0
2014-09-12,0.0,0.0,0.00202714953851868,-0.010505661638044561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01168060480372779,0.0,0.0,0.0,0.0,-0.0054058475705237585,-0.00576440388114996,-0.006749719415101385,0.0,0.0,0.0
2014-09-15,0.0,0.0,-0.02204171483654538,-0.005573575302424083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009649939636933169,0.0,0.0,0.0,0.0,-0.005041213114604481,0.001932485733035616,0.016649748860468216,0.0,0.0,0.0
2014-09-16,0.0,0.0,0.011948533092313474,0.012275597715859288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033733216494933327,0.0,0.0,0.0,0.0,0.007996250624392243,0.011188398942606925,0.0043445032613813606,0.0,0.0,0.0
2014-09-17,0.0,0.0,-0.011471791538951392,0.007659871663530549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007204671820546515,0.0,0.0,0.0,0.0,0.0034556278978226107,0.002289423584517669,0.009983241625779016,0.0,0.0,0.0
2014-09-18,0.0,0.0,0.003086372512705715,0.006708493710397612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043255203369823025,0.0,0.0,0.0,0.0,0.0064184023685869285,0.006141876536926549,0.007578923841984775,0.0,0.0,0.0
2014-09-19,0.0,0.0,0.01944615290715146,0.013611856944646838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006222036679299325,0.0,0.0,0.0,0.0,0.005988515915286152,0.00305212010605449,0.005385643555949782,0.0,0.0,0.0
2014-09-22,0.0,0.0,-0.020584305419870552,-0.013429062467439246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040427082535263725,0.0,0.0,0.0,0.0,-0.00572081650327938,-0.007987642962204555,0.0,0.0,0.0,0.0
2014-09-23,0.0,0.0,-0.0026811031892631787,-0.010196529312724745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00781626700782756,0.0,0.0,0.0,0.0,-0.009564107635233632,-0.00230073542229825,0.0,0.0,0.0,0.0
2014-09-24,0.0,0.0,0.014151969773801065,0.012246740514678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009071520928787935,0.0,0.0,0.0,0.0,0.009420823677180001,-0.0034588077651238613,0.0,0.0,0.0,0.0
2014-09-25,0.0,0.0,-0.01913404126628293,-0.022007993382479163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011592242968274769,0.0,0.0,0.0,0.0,-0.011199261725713394,-0.014654865598133338,0.0,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.003975968343926217,0.004528087897348376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010052675785077847,0.0,0.0,0.0,0.0,0.012191356682824672,0.0031310355276472635,0.0,0.0,0.0,0.0
2014-09-29,0.0,0.0,-0.00430060773613683,-0.00015314899687723926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011850410832405789,0.0,0.0,0.0,0.0,0.0006214523863838917,-0.008193406705996886,0.0,0.0,0.0,0.0
2014-09-30,0.0,0.0,0.001926551369922258,0.0010207129385060298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009703763226682538,0.0,0.0,0.0,0.0,-0.0107944955594943,0.007867842100814482,0.0,0.0,0.0,0.0
2014-10-01,0.0,0.0,-0.015444709071358309,-0.014921442376644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018752442755827214,0.0,0.0,0.0,0.0,-0.02127477408131806,-0.01795488933734657,0.0,0.0,0.0,0.0
2014-10-02,0.0,0.0,0.002992481335819308,0.0021564728401219924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018717343165202127,0.0,0.0,0.0,0.0,-0.004010464013888604,-0.001589784709124742,0.0,0.0,0.0,0.0
2014-10-03,0.0,0.0,0.013598777130793271,0.00924449982656994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007970129077506938,0.0,0.0,0.0,0.0,0.017636965950056593,0.011146363240184254,0.0,0.0,0.0,0.0
2014-10-06,0.0,0.0,-0.001673081821443101,0.00260980990297055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013953349342402221,0.0,0.0,0.0,0.0,-0.0007915041105579501,-0.0070865461014304465,0.0,0.0,0.0,0.0
2014-10-07,0.0,0.0,-0.016201156011877438,-0.023273968439227244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032521997185567804,0.0,0.0,0.0,0.0,-0.023285137657011123,-0.016257068400371,0.0,0.0,0.0,0.0
2014-10-08,0.0,0.0,0.0180453184543532,0.016791512701145095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013460839980035777,0.017734640470097318,0.0,0.0,0.0,0.0
2014-10-09,0.0,0.0,-0.02271458913039437,-0.022150322526080735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017762827663623804,-0.018613599228374467,0.0,0.0,0.0,0.0
2014-10-10,0.0,0.0,-0.01262011950669606,-0.027364536745611234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010263812978111075,-0.020580952879778902,0.0,0.0,0.0,0.0
2014-10-13,0.0,0.0,-0.01586433354216421,-0.01880446601559227,0.0,-0.010523561407088489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013839047719253317,-0.008641960330981524,-0.013184898325714456,0.0,0.0,0.0,0.0
2014-10-14,0.0,0.0,0.006069470185922521,0.007232734102434746,0.0,0.023227982472234565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005669411863046703,0.01527588061635865,0.006262788857450241,0.0,0.0,0.0,0.0
2014-10-15,0.0,0.0,-0.007589739452744104,-0.01450736945536224,0.0,0.015133963943666506,0.0,0.0,0.02198824533145388,0.0,0.0,0.0,0.0,0.0,0.0,-0.004336283290027665,-0.017172339923148705,0.007468885644390966,0.0,0.0,0.0,0.0
2014-10-16,0.0,0.0,-0.010164422091506808,-0.0070460005160492,0.0,0.0005734225699955964,0.0,0.0,-0.014560957594834001,0.022304206381922043,0.0,0.0,0.0,0.022144783581672767,0.0,-0.006097732573827508,0.0008321363631984546,-0.001235844814066911,0.0,0.0,0.017035271259029316,0.014651545834166668
2014-10-17,0.0,0.0,0.0025754812172822383,-0.025981605414978515,0.0,-0.0017193534806771993,0.0,0.007933540724272159,0.01983894123401586,0.006733318499832386,0.0,0.0,0.0,0.025569048355250423,0.0,0.01884323721502157,0.024524001859973277,0.023505205356944225,0.00021919911767448496,0.0,0.011810893672439704,0.013182428079210329
2014-10-20,0.0,0.0,0.008463969396992121,0.017993435845444328,0.0,0.00861107135900685,0.0,0.007651066019125352,0.005066021045949665,0.006139088623312139,0.0,0.0,0.0,0.02015975217748367,0.0,-0.013763595447679466,0.008682198954072406,0.008461484497019889,0.0035933228663662664,0.0,0.009709797097655626,0.014946204009826936
2014-10-21,0.0,0.0,0.029783503069565898,0.010612846552114252,0.0,0.04268620392687783,0.0,0.022956222973880003,0.011693226351069841,0.020485941285773857,0.0,0.0,0.0,0.023620061045235508,0.0,0.025294617847494427,0.022604809258467418,0.016779469644491396,0.012530992781769612,0.0,0.019810978482640795,0.026274251983761543
2014-10-22,0.0,0.0,-0.007484224588676813,0.008661324386922464,0.0,-0.02347160566283013,0.0,-0.008285985529552287,0.00856935109081447,-0.005552386079122784,0.0,0.0,0.0,-0.005025911912877268,0.0,-0.010633436743800018,-0.0446033295939976,-0.010216036156919683,0.0007073490726294818,0.0,-0.007111188871560814,-0.005161625334966891
2014-10-23,0.0,0.0,0.0006709878855302165,0.020195501085068512,0.0,0.022358697118210147,0.0,0.010618072824768232,0.013930185848883392,0.010522999212616568,0.0,0.0,0.0,0.01021784482870336,0.0,0.01332721258726055,0.004775364060012333,0.009924489226296407,0.010601118338796844,0.0,0.011625310977406045,0.015045936064416843
2014-10-24,0.0,0.0,-0.08340255932342533,-0.008579310120327865,0.0,0.010388290689220758,0.0,0.011712435288467438,0.004872027573220583,0.004038033369479166,0.0,0.0,0.0,0.007046467525127831,0.0,0.008909593844108832,0.0017210007314396591,0.007861658305803543,0.01783177976618866,0.0,0.007694622492767866,0.008178363768193364
2014-10-27,0.0,0.0,0.010137266514070653,0.0017851813321880794,0.0,0.0005410844298050499,0.0,-0.0017028262340569311,0.009114382635137419,-0.008255067347119671,0.0,0.0,0.0,-0.0018056663746478518,0.0,-0.0008409524431460813,-0.0009818316993037701,-0.004679994832052059,-0.0027479070001547035,0.0,-0.0013741724421877377,0.0007096306387317508
2014-10-28,0.0,0.0,0.019381324953812618,0.01647648043452099,0.0,0.02379666552283144,0.0,0.016882702809757566,0.006918592514523425,0.014833167754659149,0.0,0.0,0.0,0.016732506674384418,0.0,0.013047104864741588,0.012201363888089789,0.014106591877798946,0.00206687197135369,0.0,0.011469940987977933,0.015098036549077598
2014-10-29,0.0,0.0,-0.004973082954598418,-0.0008765919362223595,0.0,-0.00633899297315621,0.0,-0.005701854288255426,0.007347880973996412,-0.005363489430895263,0.0,0.0,0.0,-0.004447859585231417,0.0,0.0012460050744786955,-0.004287752050145643,-0.008500810427116479,0.013750142532320986,0.0,-0.0015118395602043977,-0.0036934465185866072
2014-10-30,0.0,0.0,0.01682982867000704,0.0032588483269457846,0.0,-0.006379698011011126,0.0,0.0016865037275684003,0.014020348057128373,-0.0014797984466964342,0.0,0.0,0.0,0.007706841487119975,0.0,-0.0008295612179906042,0.006012392053214466,0.000389499482137623,0.011868401116649885,0.0,0.006410739634373996,0.0021035934146316215
2014-10-31,0.0,0.0,0.021366233583022698,0.013564992061146475,0.0,0.045478821287653126,0.0,0.018353606141305434,0.006913148883032294,0.023928156734335015,0.0,0.0,0.0,0.012857350675738566,0.0,0.016195736952820283,0.008803161972879892,0.005454103180849712,0.0036861233725522524,0.0,0.011435437250568725,0.013797346098093355
2014-11-03,0.0,0.0,0.0008512072600386222,-0.007220033726991204,0.0,0.01688855896679553,0.0,0.006613537692850668,-0.0029687032038160366,-0.014993045116518111,0.0,0.0,0.0,0.0036113375188644437,0.0,0.004495150926389746,0.008966430778943657,-0.004262152063364555,0.008013985065278284,0.0,0.0005450110305553757,0.0029589167590806653
2014-11-04,0.0,0.0,-0.009518525494504049,0.0007450347298072479,0.0,0.013084749580560606,0.0,-0.010348165892644423,0.010794911087419035,-0.007768204962226299,0.0,0.0,0.0,-0.014829132330087313,0.0,0.012205393899390682,-0.0015077884534788755,-1.1102230246251565e-16,0.0029811272044597548,0.0,-0.003468973939703912,-0.0033431522634743693
2014-11-05,0.0,0.0,-0.020772091649231994,-0.014605105780399308,0.0,0.00546129351968111,0.0,0.014938066786857496,0.0018411263388680155,0.0058186973654628105,0.0,0.0,0.0,0.007194006316462165,0.0,0.010852233053759042,-0.007113650089601409,0.004669142283209027,0.0006662285627685449,0.0,0.006315996015112013,9.861187541959637e-05
2014-11-06,0.0,0.0,0.0004046651179052674,-0.007662510933209021,0.0,0.0,0.0,0.0013079082844327239,0.00174600662701474,0.012517218824289023,0.0,0.0,0.0,0.010988996533875195,0.0,0.004373718525408021,0.002898373844721469,0.020914186298968573,0.0,0.0,0.00400302351930093,0.0031565024213036086
2014-11-07,0.0,0.0,0.010854925443075647,0.00023572688377493378,0.0,0.0,0.0,0.003919790463660533,-0.0074303184055535265,0.010672761434591393,0.0,0.0,0.0,-0.02173882333828936,0.0,0.0027709890707041662,-0.0010436452368012272,0.001897140884377091,-0.003994933855245519,0.0,0.0009356422933357589,-0.0008848729759678431
2014-11-10,0.0,0.0,0.017508157722325723,0.011616147024295254,0.0,0.0,0.0,0.007483378718337486,0.005729930210090606,-0.003209368154877712,0.0,0.0,0.0,-0.0024446951028291863,0.0,-0.0071059709169551954,0.0015266246707030806,0.0022716296796467805,0.009358151295919104,0.0,0.0031473161169093267,0.0035432010342999476
2014-11-11,0.0,0.0,0.022614812405499007,0.00548168360487411,0.0,0.0,0.0,-0.009042823992899796,0.000827378677177748,0.001350249586290042,0.0,0.0,0.0,0.00222764554693744,0.0,-1.1102230246251565e-16,0.005776654142884308,-0.003399935416478539,0.003973881562942205,0.0,0.0009803708198445893,0.003138891727817228
2014-11-12,0.0,0.0,-0.0016025494076099545,-0.0054163273343262874,0.0,0.0,0.0,-0.0131985323008047,-0.001469582140670167,-0.010683471783847764,0.0,0.0,0.0,-0.0008888496125178946,0.0,-0.001590609928471598,0.004068237561414945,0.005307022007064344,0.0032980721266271384,0.0,-0.001077297114122855,0.0017594548795225595
2014-11-13,0.0,0.0,0.015954597374066237,-0.003242218709588518,0.0,0.0,0.0,-0.005449093577802322,0.0029426129568908,-0.007548824303129864,0.0,0.0,0.0,0.0065627383347404145,0.0,0.02270016662329266,0.021132948470406365,-0.0037708203380165672,0.0027872650103148437,0.0,0.0011277281700630137,0.004294375402335682
2014-11-14,0.0,0.0,0.035831671906631835,-0.002246345587859633,0.0,0.0,0.0,0.0008300048975389274,-0.008342948252384241,0.004542740582347271,0.0,0.0,0.0,0.003425659365018374,0.0,0.024922081822728703,0.0025674451484312133,0.0015139658944605117,0.0,0.0,0.00024461318822588396,-0.0007913715720004317
